x,y
0.6929641578925354,0.3225087307783987
-1.6051397063336026,-5.437268602344082
1.1646925561397539,1.8130181688420655
0.9721177559753378,1.962964846361865
0.03208521606272541,-0.37872886751663143
-0.4729260759408924,-1.7845538287472806
-0.17117652705605169,-1.9709119810979734
1.3082375414038285,1.9448127444380963
-1.4846892345831413,-2.416835809328373
1.2747325116814325,2.7273241706277185
-1.4777502196794252,-3.408511757304254
0.7357978288171383,-0.6920099166031295
1.5676997598379327,5.108056526795018
-1.6173188835484908,-3.55012837508372
1.8063891834064898,4.681695622010394
0.4977557145187075,1.0906391276436027
1.5688117681474143,3.26729348432814
-1.0148216879093597,-4.252303971302991
0.8769992137920632,2.6704810936656926
0.7050586797739569,1.7737783968816412
0.9715739101785608,0.5351408044462911
1.3238871476564626,1.5222702197982976
-1.2667241997994014,-3.0768361597972436
1.708111134999072,2.2972385513482596
-1.2571948878396912,-4.59569166497799
0.7097732979548215,2.116345013928065
-1.8411232726252011,-4.120019539713528
0.3407930317294743,0.8500816983360018
1.0249682836048368,2.4877276350596165
0.10656474860742371,0.5082922500088425
-1.0358795766818596,-3.6391105211964283
0.35650533699057085,1.4131818487763825
-1.7222953316225333,-4.08296067099692
0.9184965430285477,0.4892503557793293
-1.05340218906441,-4.56743238543054
1.1663555485437844,2.1734281027938387
0.9816171568105658,2.3234007123742053
0.2524460647210671,0.6092726328162259
0.23552695866553863,-0.9538712576245527
-0.3491798110909752,-1.3486726069165706
1.6882842421606972,2.7902223908994155
0.6769145661955038,1.9523558505073346
-1.6041887813019073,-3.6263347259033676
-0.6445339909707233,-1.5296728932204227
0.9942205525166954,2.66554400420069
-1.6610856252736879,-3.430646582103867
1.1440642840010913,0.4671840412077244
0.07622817648549196,1.0212227609732623
-1.4067824916189018,-3.100309353933749
-0.9623163709691216,-2.3910863045089603
-1.109792356505137,-1.9248883425975365
-0.8545244071521543,-1.8615485515924024
-1.3626781501720053,-4.165867401376237
1.8346722608238113,2.223868440777852
0.007694336588918382,-0.5028145525767848
1.4255246395185135,3.402408013875522
0.28372537621050054,0.32059856588016095
-1.7383659828133586,-5.04757172052258
0.8175149046807126,1.7956514387811868
1.2063589597392705,1.6140765399170147
-1.9679209166537945,-6.2408021559500675
0.5547077567040364,2.353448988285907
-1.0000104693542395,-2.0229608802521417
-0.6055438219904694,-1.6410606132564702
1.5114993961706582,2.12032531837069
0.9736513575354175,1.5196167262229991
-0.239024680391708,-1.1824046906705767
0.32838548685810887,0.780691530984487
1.5981070123752574,3.288438786555448
1.086309245083629,2.669970917315724
1.4897827998365512,4.656605689525197
-1.707405313186431,-3.5786304779402163
-1.1013777820260664,-4.274598715538074
-0.21458991961310625,-1.7238826791740447
0.39269203296786204,1.5444128912995247
-0.4889839846105213,-1.641549108463221
1.724203692633691,3.324183765497356
0.5139481970921045,-0.1164298664035045
-1.1906581551979265,-3.6744406736164343
-0.45317457434801334,-1.8521343322043609
0.9180852323600077,1.244642877350079
-1.979777801751633,-5.279375975907249
-1.0922655566675483,-1.4302897948554325
-0.3501205612291489,-0.2770993483044658
-1.9587996002196766,-5.9366607947726475
-1.891436750506731,-4.730568435225804
0.7261221990861704,0.46240813493130806
1.9297052621241928,3.0125917128182573
-1.655516001078099,-6.40165085679193
-0.6392993538916594,-1.7371607959652273
0.8370633478852487,1.9052714893971388
1.4464494191442312,3.1801438440945855
-0.39404264894396945,-0.771564064757889
-0.21050638073094108,0.042421152254707994
-0.16430181142503653,0.43131674798061825
-0.9572097439343845,-2.2234260850903573
1.7648384727771362,2.08910404739434
1.5812424493277604,3.6722316061856084
0.8638318533519498,2.419002314749174
-1.8463499217379176,-3.429092783987901
